text1,text2,is_same
a breed or medium-sized poodles,"group of dog breeds, originating from continental Western Europe (either Germany or France)",1
leverage in the form of an inducement or a concession useful in successful negotiations,type of negotiation in which the buyer and seller of a good or service debate the price and exact nature of a transaction,1
a Cox-2 inhibitor (trade name Vioxx) that relieves pain and inflammation without harming the digestive tract; voluntarily withdrawn from the market in 2004,Wikinews article,0
a civilian reserve component of the United States Air Force that provides prompt mobilization during war and assistance during national emergencies,researcher,0
food fish of European coastal waters,commercial name of fish of Sparidae family,0
a quality characterized by indirect reference,Jewish mysticism of the Torah,0
of or pertaining to or characteristic of the style of William S. Gilbert,English librettist of the Gilbert & Sullivan duo,1
stalked barnacle that attaches to ship bottoms or floating timbers,species of crustacean,0
a city in central Lithuania,association football club,0
cut obliquely into (a tree) below the main cut and on the side toward which the tree will fall,2004 film,0
genus of North American aromatic herbs or subshrubs: blue curls,species of plant,0
the study of plant nutrition and growth especially as a way to increase crop yield,"facility in Salamanca, Spain",0
a prefabricated hut of corrugated iron having a semicircular cross section,lightweight prefabricated structure,1
a day set aside for doing household laundry,process of washing textiles,1
an Italian almond liqueur,album,0
the capital city of Vietnam; located in North Vietnam,capital of Vietnam,1
an economic policy adopted in the former Soviet Union; intended to increase automation and labor efficiency but it led eventually to the end of central planning in the Russian economy,1993 Pulitzer Prize-winning play by Tony Kushner,0
type genus of Scrophulariaceae; named for the plants' supposed ability to cure scrofula: figworts,subspecies of plant,0
a genus of Tettigoniidae,genus of insects,1
a bench in a public park,photograph in the National Gallery of Art (NGA 213720),0
having clusters of erect branches (often appearing to form a single column),botany,1
fire intended to neutralize or destroy enemy weapons,1863 infantry assault in U.S. Civil War,1
a gas-discharge tube with a hot cathode; used in stroboscopes,lamp,1
a pale buff fungus with tawny scales,species of fungus,1
a federation of North American industrial unions that merged with the American Federation of Labor in 1955,"Chinese lyrical poetic genre, using a set of poetic meters derived from a base set of certain patterns, in fixed-rhythm, fixed-tone, and variable line-length formal types, or model examples, based upon certain, definitive musical song tunes",0
any plant of the genus Pulsatilla; sometimes included in genus Anemone,subspecies of plant,0
genus of Old World hominoids; Miocene and Pliocene,article,0
genus of North American and east Asian perennial herbs; sometimes included in genus Prenanthes,genus of plants,1
a desert in northern Chile rich in nitrate and copper deposits,research article,0
a Roman order that combines the Corinthian acanthus leaves with the spiral scrolls of the Ionic order,architectural order,1
any dog trained to assist police especially in tracking,"Birmingham, West Midlands, B17",0
change in size or magnitude,article,1
crumbs of crackers used especially for coating or thickening,"seafood dish from Louisville, Kentucky, U.S. consisting of three oysters dipped in an egg-milk cornmeal batter (pastinga), rolled in cracker crumbs, and deep-fried",1
the religious belief that God cannot be known but is completely `other' and must be described in negative terms (in terms of what God is not),way of describing the divine by explaining what God is not,1
bluish-grey nuthatch with reddish breast; of northern coniferous forests,"scholarly article published in The Auk, January 1896",0
an innocuous or inert medication; given as a pacifier or to the control group in experiments on the efficacy of a drug,English alternative rock band,0
a supply of seeds (or tubers) reserved for planting,"Seattle, Wash. :Chas. H. Lilly Co.,1918. | U.S. Department of Agriculture, National Agricultural Library",1
chiefly marine protozoa having two flagella; a chief constituent of plankton,article,0
a rare chronic progressive encephalitis caused by the measles virus and occurring primarily in children and young adults; death usually occurs within three years; characterized by primary measles infection before the age of two years,rare insidious sequela from measles infection,1
buckwheat; in some classifications included in the genus Polygonum,genus of plants,1
any of the German princes who were entitled to vote in the election of new emperor of the Holy Roman Empire,Elector of Brandenburg and Regent of the Electorate of Saxony,0
a genus of grasses of the family Gramineae,species of plant,0
"red wine grape; grown especially in California for making wines resembling those from Burgundy, France",varietal,0
having a mild taste,"soft, mild-tasting cheese with a high fat content",1
having or making equal angles,four-sided polyhedron,1
of or relating to or involving the stomach and esophagus,disease caused by stomach acid coming up from the stomach into the esophagus,1
cartilaginous fishes,class of fishes,1
